seed,held_out_region,method,support_size,r2,rmse,n_query
3,Southern Seaboard,mlp_finetune,8,-0.5783988520782912,39.02389947033124,2617
3,Southern Seaboard,ccpa_no_climate,8,-0.523686930832058,38.34159339079341,2617
3,Southern Seaboard,ccpa,8,-0.623351715632406,39.57569935406957,2617
3,Southern Seaboard,ridge_support_only,16,-0.6242494292593759,39.58664052409606,2617
3,Southern Seaboard,ridge_refit,16,-0.15426902817651378,33.37150609459292,2617
3,Southern Seaboard,mlp_finetune,16,-0.5621517263982265,38.82253521285251,2617
3,Southern Seaboard,ccpa_no_climate,16,-0.5641263497803981,38.84706409647055,2617
3,Southern Seaboard,ccpa,16,-0.6858271950886199,40.33005494616671,2617
3,Southern Seaboard,ridge_support_only,32,-0.08993066318846554,32.42811626269153,2617
3,Southern Seaboard,ridge_refit,32,-0.1541125263136145,33.369243675786535,2617
3,Southern Seaboard,mlp_finetune,32,-0.45761009135318065,37.50101039673598,2617
3,Southern Seaboard,ccpa_no_climate,32,-0.5810786753651751,39.05701302841024,2617
3,Southern Seaboard,ccpa,32,-0.6888515826292698,40.36621495699331,2617
3,Southern Seaboard,ridge_support_only,64,-0.0416477443337111,31.70171262981917,2617
3,Southern Seaboard,ridge_refit,64,-0.15234790022679667,33.34372330315566,2617
3,Southern Seaboard,mlp_finetune,64,-0.4828174804189571,37.823885010205075,2617
3,Southern Seaboard,ccpa_no_climate,64,-0.602198404303961,39.317005514361426,2617
3,Southern Seaboard,ccpa,64,-0.8053373367464345,41.73510091886876,2617
3,Northern Crescent,ridge,0,-0.13427384339052928,28.194072138192425,2490
3,Northern Crescent,mlp,0,-0.15601142968951764,28.462950138503277,2490
3,Northern Crescent,ridge_support_only,8,-0.19939433412059082,28.992111379231975,2490
3,Northern Crescent,ridge_refit,8,-0.131730070412587,28.162439753011782,2490
3,Northern Crescent,mlp_finetune,8,-0.03346739733654913,26.91207833453774,2490
3,Northern Crescent,ccpa_no_climate,8,-0.0718508507957476,27.40728566671557,2490
3,Northern Crescent,ccpa,8,-0.03017302770318886,26.869150468388145,2490
3,Northern Crescent,ridge_support_only,16,0.08811715377417406,25.279493666098872,2490
3,Northern Crescent,ridge_refit,16,-0.13215214467220804,28.16769079880277,2490
3,Northern Crescent,mlp_finetune,16,-0.14797331799767588,28.363821589877677,2490
3,Northern Crescent,ccpa_no_climate,16,-0.29487230796494646,30.12397784776523,2490
3,Northern Crescent,ccpa,16,-0.1668422226338533,28.595975472938335,2490
3,Northern Crescent,ridge_support_only,32,-0.07688959790797223,27.471630655765154,2490
3,Northern Crescent,ridge_refit,32,-0.13334899046732773,28.182575493170166,2490
3,Northern Crescent,mlp_finetune,32,-0.1271810155399984,28.105782478711347,2490
3,Northern Crescent,ccpa_no_climate,32,-0.3405486808887903,30.650682032618864,2490
3,Northern Crescent,ccpa,32,-0.09817934719794486,27.74185413703651,2490
3,Northern Crescent,ridge_support_only,64,0.10278857208194236,25.07530627469128,2490
3,Northern Crescent,ridge_refit,64,-0.1298948056273148,28.139595743558385,2490
3,Northern Crescent,mlp_finetune,64,-0.050069349144219455,27.127379243658215,2490
3,Northern Crescent,ccpa_no_climate,64,-0.28463049826695097,30.004608339284623,2490
3,Northern Crescent,ccpa,64,-0.06089361142009864,27.266837193939534,2490
3,Heartland,ridge,0,-0.6743344569873289,38.87516517922562,1413
3,Heartland,mlp,0,0.1174193617811039,28.2246352235041,1413
3,Heartland,ridge_support_only,8,0.06299867928551306,29.081797187623362,1413
3,Heartland,ridge_refit,8,-0.6722027201382608,38.85040966628024,1413
3,Heartland,mlp_finetune,8,0.2317675524987266,26.332825612250065,1413
3,Heartland,ccpa_no_climate,8,-0.27799698632950465,33.963782789131585,1413
3,Heartland,ccpa,8,-0.17329168832851138,32.54274153842015,1413
3,Heartland,ridge_support_only,16,0.09358169427734142,28.60325604785517,1413
3,Heartland,ridge_refit,16,-0.6697106738281786,38.82144992448264,1413
3,Heartland,mlp_finetune,16,0.2104528519829928,26.695630004088624,1413
3,Heartland,ccpa_no_climate,16,-0.2524047326282026,33.621995828028915,1413
3,Heartland,ccpa,16,-0.11927844864033177,31.78485325493841,1413
3,Heartland,ridge_support_only,32,0.10186261200819136,28.472298477153707,1413
3,Heartland,ridge_refit,32,-0.6650066806347585,38.76672648071453,1413
3,Heartland,mlp_finetune,32,0.22429471103583676,26.46058955086916,1413
3,Heartland,ccpa_no_climate,32,-0.20430421181020164,32.97002242229729,1413
3,Heartland,ccpa,32,0.03227889899445546,29.554678904019575,1413
3,Heartland,ridge_support_only,64,0.18551160591688898,27.11399989501293,1413
3,Heartland,ridge_refit,64,-0.6555158948958244,38.65608052715747,1413
3,Heartland,mlp_finetune,64,0.23459335400266357,26.2843507712708,1413
3,Heartland,ccpa_no_climate,64,-0.22844277863690055,33.29880174483231,1413
3,Heartland,ccpa,64,0.03235326763336466,29.553543254776024,1413
3,Northern Great Plains,ridge,0,-0.3370567422539743,51.717873919431135,1362
3,Northern Great Plains,mlp,0,-1.0893957503351297,64.6511266317124,1362
3,Northern Great Plains,ridge_support_only,8,-0.2323475851180048,49.651497690185884,1362
3,Northern Great Plains,ridge_refit,8,-0.3334436730183379,51.64794918842213,1362
3,Northern Great Plains,mlp_finetune,8,-0.6666131016704555,57.74084559908025,1362
3,Northern Great Plains,ccpa_no_climate,8,-0.45942146108704196,54.03263013200755,1362
3,Northern Great Plains,ccpa,8,-0.4277063335343121,53.442305702995796,1362
3,Northern Great Plains,ridge_support_only,16,-0.5019437996971967,54.81413752842995,1362
3,Northern Great Plains,ridge_refit,16,-0.33635929324821934,51.704383360763416,1362
3,Northern Great Plains,mlp_finetune,16,-0.5466277651106177,55.62354259693886,1362
3,Northern Great Plains,ccpa_no_climate,16,-0.5984447933198396,56.54765042842579,1362
3,Northern Great Plains,ccpa,16,-0.6663044229449391,57.735498168423085,1362
3,Northern Great Plains,ridge_support_only,32,-0.14077821712144178,47.77122233517082,1362
3,Northern Great Plains,ridge_refit,32,-0.32627673905933907,51.50896463060053,1362
3,Northern Great Plains,mlp_finetune,32,-0.17847656689223768,48.55413478561395,1362
3,Northern Great Plains,ccpa_no_climate,32,-0.3937939250082294,52.80378177433481,1362
3,Northern Great Plains,ccpa,32,-0.4317209883025943,53.517391799419386,1362
3,Northern Great Plains,ridge_support_only,64,-0.10183022447878831,46.94864739406404,1362
3,Northern Great Plains,ridge_refit,64,-0.31887498604225994,51.36503160110309,1362
3,Northern Great Plains,mlp_finetune,64,-0.07739675708941318,46.42517782510231,1362
3,Northern Great Plains,ccpa_no_climate,64,-0.3614422590680977,52.187363558827926,1362
3,Northern Great Plains,ccpa,64,-0.3273830459240552,51.530443120369526,1362
3,Prairie Gateway,ridge,0,-0.6420928481019992,55.61185667438508,390
3,Prairie Gateway,mlp,0,-1.0507641330936308,62.14789118022747,390
3,Prairie Gateway,ridge_support_only,8,0.3019402952093365,36.25891670102215,390
3,Prairie Gateway,ridge_refit,8,-0.6338554395803524,55.47219540941597,390
3,Prairie Gateway,mlp_finetune,8,-0.11537490982138965,45.83307287386694,390
3,Prairie Gateway,ccpa_no_climate,8,-0.16944144012528684,46.93078079393589,390
3,Prairie Gateway,ccpa,8,-0.4927993507018389,53.02360589057339,390
3,Prairie Gateway,ridge_support_only,16,0.22307361768220269,38.25238116057819,390
3,Prairie Gateway,ridge_refit,16,-0.6246296332916044,55.315357717989244,390
3,Prairie Gateway,mlp_finetune,16,-0.22693829081236783,48.07063954841885,390
3,Prairie Gateway,ccpa_no_climate,16,-0.11732771502440276,45.87317773951345,390
3,Prairie Gateway,ccpa,16,-0.5307321182628342,53.693057778427445,390
3,Prairie Gateway,ridge_support_only,32,0.3255599232536598,35.640207558487134,390
