seed,held_out_region,method,r2,rmse,n_query
2,Northern Crescent,ccpa_no_climate,0.19249077194488984,22.15207167776606,1386
2,Northern Crescent,ccpa,0.2048208483244316,21.982298124164057,1386
2,Southern Seaboard,ridge,-0.21545035168223858,36.83153402536275,1148
2,Southern Seaboard,mlp,-0.016428554662687445,33.6813603882726,1148
2,Southern Seaboard,ridge_support_only,-0.1548378590700792,35.90142625725073,1148
2,Southern Seaboard,ridge_refit,-0.19903694663441795,36.58200278170892,1148
2,Southern Seaboard,mlp_finetune,0.03552467599000586,32.80928424349908,1148
2,Southern Seaboard,ccpa_no_climate,-0.021209237081545096,33.760476128846314,1148
2,Southern Seaboard,ccpa,0.04426505959002114,32.66028178896296,1148
2,Prairie Gateway,ridge,-0.060867629218875896,48.813572935396515,992
2,Prairie Gateway,mlp,0.20368766364205648,42.29136670922606,992
2,Prairie Gateway,ridge_support_only,0.017304639665427612,46.98069651503053,992
2,Prairie Gateway,ridge_refit,-0.05205380555865857,48.61037531020919,992
2,Prairie Gateway,mlp_finetune,0.0860777847788401,45.30692791764507,992
2,Prairie Gateway,ccpa_no_climate,0.14472554716330077,43.82911972319314,992
2,Prairie Gateway,ccpa,0.1403516258800529,43.941049084583355,992
2,Eastern Uplands,ridge,0.11838008336717454,26.442734784883264,898
2,Eastern Uplands,mlp,0.12272031193437083,26.37756548115835,898
2,Eastern Uplands,ridge_support_only,0.020630920787143903,27.87012181349802,898
2,Eastern Uplands,ridge_refit,0.11835936561858118,26.443045480401036,898
2,Eastern Uplands,mlp_finetune,0.14748887281873824,26.002535674099775,898
2,Eastern Uplands,ccpa_no_climate,0.12347677486284259,26.366190571891792,898
2,Eastern Uplands,ccpa,0.19354038464462875,25.29047492403458,898
2,Mississippi Portal,ridge,-1.238147743956565,32.592247417004856,559
2,Mississippi Portal,mlp,-1.7645167420189285,36.222593730262226,559
2,Mississippi Portal,ridge_support_only,0.0745398426718703,20.957949804895186,559
2,Mississippi Portal,ridge_refit,-1.1609526889960762,32.025252460954206,559
2,Mississippi Portal,mlp_finetune,-0.35578292790946286,25.36676077031531,559
2,Mississippi Portal,ccpa_no_climate,-0.17509328892009823,23.615987250330747,559
2,Mississippi Portal,ccpa,0.038130253322961605,21.36623817690717,559
2,Northern Great Plains,ridge,-1.2198372815046294,60.88610236446879,498
2,Northern Great Plains,mlp,-0.27207234501376054,46.09072171105597,498
2,Northern Great Plains,ridge_support_only,-0.34510877698936593,47.39541237230178,498
2,Northern Great Plains,ridge_refit,-1.059681351475776,58.648596207484694,498
2,Northern Great Plains,mlp_finetune,0.01807825663720597,40.49450005373575,498
2,Northern Great Plains,ccpa_no_climate,-0.27986652798727163,46.231708550462834,498
2,Northern Great Plains,ccpa,0.1019282842958551,38.726933732511554,498
2,Fruitful Rim,ridge,-2.7884575784002483,104.590068486719,204
2,Fruitful Rim,mlp,-1.5012396762576694,84.98394504989972,204
2,Fruitful Rim,ridge_support_only,0.6966371202992341,29.59650658266114,204
2,Fruitful Rim,ridge_refit,-1.6772324404702181,87.92295431932492,204
2,Fruitful Rim,mlp_finetune,0.11902820535785053,50.435953446368266,204
2,Fruitful Rim,ccpa_no_climate,0.29565485213998843,45.09745113633435,204
2,Fruitful Rim,ccpa,0.2809922468615701,45.56443819391854,204
3,Heartland,ridge,-0.9178343326603711,34.06510140803531,2741
3,Heartland,mlp,0.007392821949984474,24.507152166980116,2741
3,Heartland,ridge_support_only,0.14616808928313096,22.72952356602088,2741
3,Heartland,ridge_refit,-0.8468633644894197,33.42885680006299,2741
3,Heartland,mlp_finetune,0.11524857400464183,23.137411854935976,2741
3,Heartland,ccpa_no_climate,0.00554533364287102,24.529948510725195,2741
3,Heartland,ccpa,0.2742701142016136,20.95519205642612,2741
3,Northern Crescent,ridge,0.018901339181806254,24.336842426807003,1386
3,Northern Crescent,mlp,-0.01692355114505628,24.777189444431205,1386
3,Northern Crescent,ridge_support_only,0.18332685799493986,22.2040412416214,1386
3,Northern Crescent,ridge_refit,0.037542538796043856,24.104529594765022,1386
3,Northern Crescent,mlp_finetune,0.02344094677573305,24.280473065166852,1386
3,Northern Crescent,ccpa_no_climate,0.2797150452602074,20.852592695174916,1386
3,Northern Crescent,ccpa,0.23244851203023587,21.525916322670913,1386
3,Southern Seaboard,ridge,-0.21381070703993266,36.787058370824965,1148
3,Southern Seaboard,mlp,0.026461244647647986,32.94550749518993,1148
3,Southern Seaboard,ridge_support_only,0.07544615828385481,32.10596169015514,1148
3,Southern Seaboard,ridge_refit,-0.19739689366400115,36.53748440140257,1148
3,Southern Seaboard,mlp_finetune,0.06372171302751628,32.3088913100529,1148
3,Southern Seaboard,ccpa_no_climate,-0.046830030315341054,34.16313095724327,1148
3,Southern Seaboard,ccpa,0.02914082295127718,32.90013647318935,1148
3,Prairie Gateway,ridge,-0.04476660140041777,48.49744845725358,992
3,Prairie Gateway,mlp,0.1177868642334009,44.565215372654315,992
3,Prairie Gateway,ridge_support_only,-0.06629974723947663,48.99467744626852,992
3,Prairie Gateway,ridge_refit,-0.027364959051024984,48.091865538420954,992
3,Prairie Gateway,mlp_finetune,0.15981663712959948,43.49068904533382,992
3,Prairie Gateway,ccpa_no_climate,0.23362656739031296,41.53645901828267,992
3,Prairie Gateway,ccpa,0.27940441201031585,40.2768084048113,992
3,Eastern Uplands,ridge,0.12427947277247275,26.20504120782623,898
3,Eastern Uplands,mlp,0.20766308939735056,24.92625455906439,898
3,Eastern Uplands,ridge_support_only,0.011738553554274,27.837998599633927,898
3,Eastern Uplands,ridge_refit,0.12521709827235394,26.191008708601785,898
3,Eastern Uplands,mlp_finetune,0.22531737667352103,24.646995700144426,898
3,Eastern Uplands,ccpa_no_climate,0.11780701525055581,26.30170376429267,898
3,Eastern Uplands,ccpa,0.23177208196723376,24.544100745653076,898
3,Mississippi Portal,ridge,-1.2325023548728957,32.75575144507808,559
3,Mississippi Portal,mlp,-0.7492482250827011,28.99461357668688,559
3,Mississippi Portal,ridge_support_only,0.09341195336033237,20.873563548521776,559
3,Mississippi Portal,ridge_refit,-1.1725074143519105,32.31262479861884,559
3,Mississippi Portal,mlp_finetune,-0.09484218680103873,22.938624167348323,559
