seed,held_out_region,method,r2,rmse,n_query
3,Northern Great Plains,ridge_refit,-0.8274967417095824,55.38785933032655,498
3,Northern Great Plains,mlp_finetune,0.12796461337722886,38.260736808636246,498
3,Northern Great Plains,ccpa_no_climate,-0.16217793996965235,44.169510741027935,498
3,Northern Great Plains,ccpa,0.05083879764044885,39.91685016179444,498
3,Fruitful Rim,ridge,-0.532437217521047,66.90380150910582,204
3,Fruitful Rim,mlp,-0.48025899156035856,65.75492757397271,204
3,Fruitful Rim,ridge_support_only,0.7314441094270532,28.00765777900147,204
3,Fruitful Rim,ridge_refit,-0.4364602073687185,64.7748252040444,204
3,Fruitful Rim,mlp_finetune,0.41272432696632644,41.41717332575416,204
3,Fruitful Rim,ccpa_no_climate,0.21151758547104105,47.99051999637139,204
3,Fruitful Rim,ccpa,0.12807604831605746,50.46598494227555,204
4,Heartland,ridge,-1.8005446367465936,41.187619140181944,2741
4,Heartland,mlp,-0.8953352246277944,33.883514914659706,2741
4,Heartland,ridge_support_only,-0.06907694752800841,25.44778114552894,2741
4,Heartland,ridge_refit,-1.7738615864545584,40.990935674364266,2741
4,Heartland,mlp_finetune,-0.5268844597040223,30.412248195353552,2741
4,Heartland,ccpa_no_climate,-0.8863604660614706,33.803197405498494,2741
4,Heartland,ccpa,-0.8569610100282845,33.53874682699287,2741
4,Northern Crescent,ridge,-0.6406108257742997,31.26966274877657,1386
4,Northern Crescent,mlp,-0.45906302709391067,29.488822887401188,1386
4,Northern Crescent,ridge_support_only,-0.05925860455414522,25.12588750984264,1386
4,Northern Crescent,ridge_refit,-0.6143728672574897,31.018610235757865,1386
4,Northern Crescent,mlp_finetune,-0.1241538140438887,25.88411257327005,1386
4,Northern Crescent,ccpa_no_climate,-0.05650347289807356,25.0931900174442,1386
4,Northern Crescent,ccpa,-0.0314417749422542,24.793781484541974,1386
4,Southern Seaboard,ridge,-0.3995630475562286,39.63445557269105,1148
4,Southern Seaboard,mlp,-0.5769118225993379,42.07076100878348,1148
4,Southern Seaboard,ridge_support_only,-0.007851647497085334,33.63372495639265,1148
4,Southern Seaboard,ridge_refit,-0.3917125354245923,39.52313928213454,1148
4,Southern Seaboard,mlp_finetune,-0.2656618020049111,37.690812525712154,1148
4,Southern Seaboard,ccpa_no_climate,-0.4133613016910398,39.82935388796287,1148
4,Southern Seaboard,ccpa,-0.28655147107067136,38.000581830373754,1148
4,Prairie Gateway,ridge,-0.12500398154024306,50.39139360314845,992
4,Prairie Gateway,mlp,-0.11517647022291744,50.1708129403166,992
4,Prairie Gateway,ridge_support_only,0.17947456976248422,43.03535226359976,992
